facultet75;https://www.example.com/?alarm=brass&art=bridge;222
Slaxy;https://www.example.com/?amount=beginner;236
komuza;https://www.example.com/?amount=bells;769
den22705;https://www.example.com/?amount=book&bubble=bridge;830
Silver;https://www.example.com/?amusement=air&aunt=box;766
Slaxy;https://www.example.com/?amusement=authority;780
Saha;https://www.example.com/?anger=bait;239
Sashilo;https://www.example.com/?anger=bee;917
Silver;https://www.example.com/?anger=bells;674
Batya35;https://www.example.com/?anger=bottle#bear;37
Doktoroff;https://www.example.com/?angle=arm&boy=babies;112
друид69;https://www.example.com/?animal=brake&act=amount;272
tirs;https://www.example.com/?ants=bridge;917
facultet75;https://www.example.com/?apparatus=aftermath&apparel=apparel;996
Chronokeeper;https://www.example.com/?apparatus=birds;261
миг;https://www.example.com/?appliance=bite&boy=arch;990
strelets;https://www.example.com/?appliance=branch&basin=arch;282
digor;https://www.example.com/?approval=apparel&bridge=agreement;55
миг;https://www.example.com/?approval=aunt&authority=bell;564
tirs;https://www.example.com/?approval=bat;807
ZHEKA_KORCHAGIN;http://vk.com;187
strelets;http://vk.com;511
ZHEKA_KORCHAGIN;https://www.example.com/?arch=beds;78
Lospardos;https://www.example.com/?argument=air;464
Silver;https://www.example.com/?argument=angle&arithmetic=bag;995
Silver;https://www.example.com/?argument=bed;893
Serg281;https://www.example.com/?argument=beef;179
ингвар105;https://www.example.com/?argument=brother&battle=bead;803
tutanchamon;http://vk.com;302
бурлак-55;https://www.example.com/?arm=bead&bottle=basin;927
ids-1981;https://www.example.com/?army=bath;800
Batya35;https://www.example.com/?army=behavior;500
den22705;https://www.example.com/?army=brass&bridge=bone;204
megur;https://www.example.com/?art=bag;824
Slaxy;https://www.example.com/?art=blade;860
tirs;https://www.example.com/?attack=actor&boundary=bird;553
den22705;https://www.example.com/?aunt=ants&adjustment=bird;56
BorisR;https://www.example.com/?aunt=approval&bait=brother;486
Slaxy;https://www.example.com/?aunt=arch;103
egk;https://www.example.com/?aunt=baseball;193
Parfisy;https://www.example.com/?authority=air&birthday=ants;957
chitago;https://www.example.com/?authority=apparel&boat=bikes;21
strelets;https://www.example.com/?authority=badge&bedroom=amount;38
Димон-Ижевск;https://www.example.com/?authority=brass&blow=addition;182
ADRIAN;https://www.example.com/?babies=afterthought&animal=base;151
BorisR;https://www.example.com/?babies=beds&bomb=bedroom;527
малыш;https://www.example.com/?back=badge;533
Фартовый;https://www.example.com/?back=bag;243
Slaxy;https://www.example.com/?back=ball;698
Пафнутий Кляшкин;https://www.example.com/?back=bed&behavior=book;658
Batya35;https://www.example.com/?badge=bridge;506
strelets;https://www.example.com/?bag=acoustics;699
Batya35;https://www.example.com/?bag=ants&badge=afternoon#birthday;380
komuza;https://www.example.com/?bag=army&birth=bone;16
ингвар105;https://www.example.com/?bag=border;188
facultet75;https://www.example.com/?bait=argument;848
Silver;https://www.example.com/?bait=belief&art=aunt;580
ZHEKA_KORCHAGIN;https://www.example.com/?ball=beginner;917
ВВМ;https://www.example.com/?base=basin&boy=babies;361
skorp_kabanos;https://www.example.com/?baseball=advertisement&attack=addition;867
strelets;https://www.example.com/?baseball=army&approval=bird;6
100000;https://www.example.com/?basin=account&ants=advertisement#account;750
BorisR;https://www.example.com/?basket=amount;729
Slaxy;https://www.example.com/?basket=baby&bear=bells;946
egk;https://www.example.com/?basket=bear;644
strelets;https://www.example.com/?basket=bee;20
Ромик;https://www.example.com/?basket=boundary;808
миг;https://www.example.com/?basketball=border&addition=angle;690
tutanchamon;https://www.example.com/?basketball=brother;71
strelets;https://www.example.com/?bat=basin&bikes=boundary#airport;265
strelets;https://www.example.com/?bat=bee;946
Grib1981;https://www.example.com/?bat=blood&brick=birthday;775
tirs;https://www.example.com/?bath=bomb&bait=border;364
Batya35;https://www.example.com/?bath=brake;845
Grib1981;https://www.example.com/?battle=air&advice=boot;92
миг;https://www.example.com/?battle=bait&ants=brake;568
иванович;https://www.example.com/?bead=back&battle=advice;892
ids-1981;https://www.example.com/?bead=basket&believe=bear#bird;575
Slaxy;https://www.example.com/?bed=afterthought;194
Petrovish-35.;https://www.example.com/?bedroom=behavior;873
миг;https://www.example.com/?bedroom=book&airport=authority;341
den22705;https://www.example.com/?bedroom=boundary&attack=air;678
миг;https://www.example.com/?beds=ants&balance=base;907
Petrovish-35.;https://www.example.com/?beds=brake&apparel=badge#attraction;722
миг;https://www.example.com/?beds=bridge;380
Silver;https://www.example.com/?bee=advice;698
Slaxy;https://www.example.com/?beef=activity;575
Basil;https://www.example.com/?beef=birth&book=aftermath;745
vicandr;https://www.example.com/?beef=bubble&advice=beds;514
